game,turn,level,arm,adId,tier,reward,expiresIn,encrypted,chosen
10,2,0,NONE,"xblHeWq4","Piece of cake",5,5,,false
10,2,0,NONE,"FLZqbYZg","Piece of cake",1,5,,true
10,2,0,NONE,"E18lcnpM","Walk in the park",21,5,,false
10,2,0,NONE,"Se1tcE5T","Piece of cake",8,5,,false
10,2,0,NONE,"i50TKs4B","Piece of cake",24,5,,false
10,2,0,NONE,"BpJJ8qcQ","Risky",32,5,,false
10,2,0,NONE,"8JT80jRw","Walk in the park",55,5,,false
10,2,0,NONE,"YjKbIKVT","Piece of cake",25,5,,false
10,2,0,NONE,"EDQEM4dQ","Walk in the park",18,6,,false
10,2,0,NONE,"Kermbm01","Piece of cake",64,7,,false
10,3,0,NONE,"xblHeWq4","Piece of cake",5,4,,true
10,3,0,NONE,"E18lcnpM","Walk in the park",21,4,,false
10,3,0,NONE,"Se1tcE5T","Piece of cake",8,4,,false
10,3,0,NONE,"i50TKs4B","Piece of cake",24,4,,false
10,3,0,NONE,"BpJJ8qcQ","Risky",32,4,,false
10,3,0,NONE,"8JT80jRw","Walk in the park",55,4,,false
10,3,0,NONE,"YjKbIKVT","Piece of cake",25,4,,false
10,3,0,NONE,"EDQEM4dQ","Walk in the park",18,5,,false
10,3,0,NONE,"Kermbm01","Piece of cake",64,6,,false
10,3,0,NONE,"azPXxgdr","Sure thing",9,7,,false
10,4,0,NONE,"E18lcnpM","Walk in the park",21,3,,false
10,4,0,NONE,"Se1tcE5T","Piece of cake",8,3,,true
10,4,0,NONE,"i50TKs4B","Piece of cake",24,3,,false
10,4,0,NONE,"BpJJ8qcQ","Risky",32,3,,false
10,4,0,NONE,"8JT80jRw","Walk in the park",55,3,,false
10,4,0,NONE,"YjKbIKVT","Piece of cake",25,3,,false
10,4,0,NONE,"EDQEM4dQ","Walk in the park",18,4,,false
10,4,0,NONE,"Kermbm01","Piece of cake",64,5,,false
10,4,0,NONE,"azPXxgdr","Sure thing",9,6,,false
10,4,0,NONE,"SrbBC0yc","Walk in the park",3,7,,false
10,5,0,NONE,"EDQEM4dQ","Walk in the park",18,3,,false
10,5,0,NONE,"Kermbm01","Piece of cake",64,4,,false
10,5,0,NONE,"azPXxgdr","Sure thing",9,5,,false
10,5,0,NONE,"SrbBC0yc","Walk in the park",3,6,,false
10,5,0,NONE,"zryzHO6b","Sure thing",53,7,,true
10,6,0,NONE,"Kermbm01","Piece of cake",64,3,,false
10,6,0,NONE,"azPXxgdr","Sure thing",9,4,,false
10,6,0,NONE,"SrbBC0yc","Walk in the park",3,5,,false
10,6,0,NONE,"uT1RMneJ","Piece of cake",41,7,,true
10,7,0,NONE,"azPXxgdr","Sure thing",9,3,,false
10,7,0,NONE,"SrbBC0yc","Walk in the park",3,4,,true
10,7,0,NONE,"cB9sM2Lo","Walk in the park",69,7,,false
10,7,0,NONE,"CMeVSll2","Quite likely",83,7,,false
10,7,0,NONE,"qt3P2WuA","Hmmm....",13,7,,false
10,7,0,NONE,"k7Y5odHL","Hmmm....",31,7,,false
10,7,0,NONE,"RUZPtwp0","Piece of cake",20,7,,false
10,7,0,NONE,"aJi2XQfg","Rather detrimental",8,7,,false
10,8,0,NONE,"cB9sM2Lo","Walk in the park",69,6,,false
10,8,0,NONE,"CMeVSll2","Quite likely",83,6,,false
10,8,0,NONE,"qt3P2WuA","Hmmm....",13,6,,false
10,8,0,NONE,"k7Y5odHL","Hmmm....",31,6,,false
10,8,0,NONE,"RUZPtwp0","Piece of cake",20,6,,false
10,8,0,NONE,"aJi2XQfg","Rather detrimental",8,6,,false
10,8,0,NONE,"dEkYeOQz","Walk in the park",31,7,,true
10,8,0,NONE,"Y0N9UL66","Risky",27,7,,false
10,9,0,NONE,"cB9sM2Lo","Walk in the park",69,5,,false
10,9,0,NONE,"CMeVSll2","Quite likely",83,5,,true
10,9,0,NONE,"qt3P2WuA","Hmmm....",13,5,,false
10,9,0,NONE,"k7Y5odHL","Hmmm....",31,5,,false
10,9,0,NONE,"RUZPtwp0","Piece of cake",20,5,,false
10,9,0,NONE,"aJi2XQfg","Rather detrimental",8,5,,false
10,9,0,NONE,"Y0N9UL66","Risky",27,6,,false
10,9,0,NONE,"UtVz5bc1","Sure thing",50,7,,false
10,9,0,NONE,"wDU9RhTv","Quite likely",29,7,,false
10,10,0,NONE,"cB9sM2Lo","Walk in the park",69,4,,false
10,10,0,NONE,"qt3P2WuA","Hmmm....",13,4,,true
10,10,0,NONE,"k7Y5odHL","Hmmm....",31,4,,false
10,10,0,NONE,"RUZPtwp0","Piece of cake",20,4,,false
10,10,0,NONE,"aJi2XQfg","Rather detrimental",8,4,,false
10,10,0,NONE,"Y0N9UL66","Risky",27,5,,false
10,10,0,NONE,"UtVz5bc1","Sure thing",50,6,,false
10,10,0,NONE,"wDU9RhTv","Quite likely",29,6,,false
10,10,0,NONE,"h49ZEq5w","Hmmm....",40,7,,false
10,10,0,NONE,"IxeU1I7O","Sure thing",61,7,,false
10,11,0,NONE,"cB9sM2Lo","Walk in the park",69,3,,false
10,11,0,NONE,"k7Y5odHL","Hmmm....",31,3,,false
10,11,0,NONE,"RUZPtwp0","Piece of cake",20,3,,false
10,11,0,NONE,"aJi2XQfg","Rather detrimental",8,3,,false
10,11,0,NONE,"Y0N9UL66","Risky",27,4,,false
10,11,0,NONE,"UtVz5bc1","Sure thing",50,5,,false
10,11,0,NONE,"wDU9RhTv","Quite likely",29,5,,false
10,11,0,NONE,"h49ZEq5w","Hmmm....",40,6,,false
10,11,0,NONE,"IxeU1I7O","Sure thing",61,6,,false
10,11,0,NONE,"VqRXM4cF","Piece of cake",36,7,,true
10,12,0,NONE,"Y0N9UL66","Risky",27,3,,false
10,12,0,NONE,"UtVz5bc1","Sure thing",50,4,,false
10,12,0,NONE,"wDU9RhTv","Quite likely",29,4,,false
10,12,0,NONE,"h49ZEq5w","Hmmm....",40,5,,false
10,12,0,NONE,"IxeU1I7O","Sure thing",61,5,,true
10,12,0,NONE,"VnN9n9s7","Walk in the park",69,7,,false
10,13,0,NONE,"UtVz5bc1","Sure thing",50,3,,true
10,13,0,NONE,"wDU9RhTv","Quite likely",29,3,,false
10,13,0,NONE,"h49ZEq5w","Hmmm....",40,4,,false
10,13,0,NONE,"VnN9n9s7","Walk in the park",69,6,,false
10,13,0,NONE,"KeMrgHyE","Gamble",26,7,,false
10,14,0,NONE,"h49ZEq5w","Hmmm....",40,3,,false
10,14,0,NONE,"VnN9n9s7","Walk in the park",69,5,,false
10,14,0,NONE,"KeMrgHyE","Gamble",26,6,,false
10,14,0,NONE,"yQYleSMT","Playing with fire",35,7,,false
10,14,0,NONE,"kbhGaTda","Sure thing",56,7,,false
10,14,0,NONE,"foLKFgOR","Hmmm....",71,7,,true
10,14,0,NONE,"l1sN1ILE","Quite likely",79,7,,false
10,14,0,NONE,"TWfEmpDv","Rather detrimental",19,7,,false
10,15,0,NONE,"VnN9n9s7","Walk in the park",69,4,,false
10,15,0,NONE,"KeMrgHyE","Gamble",26,5,,true
10,15,0,NONE,"yQYleSMT","Playing with fire",35,6,,false
10,15,0,NONE,"kbhGaTda","Sure thing",56,6,,false
10,15,0,NONE,"l1sN1ILE","Quite likely",79,6,,false
10,15,0,NONE,"TWfEmpDv","Rather detrimental",19,6,,false
10,15,0,NONE,"xUeCnKKV","Gamble",37,7,,false
10,15,0,NONE,"NgNGN77n","Walk in the park",72,7,,false
10,16,0,NONE,"VnN9n9s7","Walk in the park",69,3,,false
10,16,0,NONE,"yQYleSMT","Playing with fire",35,5,,false
10,16,0,NONE,"kbhGaTda","Sure thing",56,5,,false
10,16,0,NONE,"l1sN1ILE","Quite likely",79,5,,false
10,16,0,NONE,"TWfEmpDv","Rather detrimental",19,5,,true
10,16,0,NONE,"xUeCnKKV","Gamble",37,6,,false
10,16,0,NONE,"NgNGN77n","Walk in the park",72,6,,false
10,16,0,NONE,"63VrQqwk","Rather detrimental",140,3,1,false
10,16,0,NONE,"WNxI3ZJt","Quite likely",66,7,,false
10,17,0,NONE,"yQYleSMT","Playing with fire",35,4,,false
10,17,0,NONE,"kbhGaTda","Sure thing",56,4,,false
10,17,0,NONE,"l1sN1ILE","Quite likely",79,4,,false
10,17,0,NONE,"xUeCnKKV","Gamble",37,5,,false
10,17,0,NONE,"NgNGN77n","Walk in the park",72,5,,false
10,17,0,NONE,"WNxI3ZJt","Quite likely",66,6,,true
10,17,0,NONE,"LsEvG6Qj","Hmmm....",38,7,,false
10,17,0,NONE,"3nlypYEm","Piece of cake",59,7,,false
10,18,0,NONE,"yQYleSMT","Playing with fire",35,3,,false
10,18,0,NONE,"kbhGaTda","Sure thing",56,3,,false
10,18,0,NONE,"l1sN1ILE","Quite likely",79,3,,false
10,18,0,NONE,"xUeCnKKV","Gamble",37,4,,false
10,18,0,NONE,"NgNGN77n","Walk in the park",72,4,,false
10,18,0,NONE,"LsEvG6Qj","Hmmm....",38,6,,false
10,18,0,NONE,"3nlypYEm","Piece of cake",59,6,,true
10,18,0,NONE,"nu9WzArw","Piece of cake",60,7,,false
10,19,0,NONE,"xUeCnKKV","Gamble",37,3,,false
10,19,0,NONE,"NgNGN77n","Walk in the park",72,3,,false
10,19,0,NONE,"LsEvG6Qj","Hmmm....",38,5,,false
10,19,0,NONE,"nu9WzArw","Piece of cake",60,6,,true
10,19,0,NONE,"dqDL4RvH","Rather detrimental",39,7,,false
10,20,0,NONE,"LsEvG6Qj","Hmmm....",38,4,,true
10,20,0,NONE,"dqDL4RvH","Rather detrimental",39,6,,false
10,20,0,NONE,"WnrAPoW1","Playing with fire",164,3,1,false
10,21,0,NONE,"dqDL4RvH","Rather detrimental",39,5,,false
10,21,0,NONE,"UTLTnd6B","Piece of cake",120,7,,false
10,21,0,NONE,"0Ttzn0DC","Quite likely",167,3,1,false
10,21,0,NONE,"W3p5ynPC","Walk in the park",99,7,,true
10,21,0,NONE,"vwuEdJDM","Hmmm....",94,7,,false
10,21,0,NONE,"5cjSRiHx","Walk in the park",114,7,,false
10,22,0,NONE,"dqDL4RvH","Rather detrimental",39,4,,false
10,22,0,NONE,"UTLTnd6B","Piece of cake",120,6,,false
10,22,0,NONE,"vwuEdJDM","Hmmm....",94,6,,false
10,22,0,NONE,"5cjSRiHx","Walk in the park",114,6,,false
10,22,0,NONE,"hq3O8BLA","Piece of cake",93,7,,true
10,24,0,NONE,"UTLTnd6B","Piece of cake",120,4,,true
10,24,0,NONE,"vwuEdJDM","Hmmm....",94,4,,false
10,24,0,NONE,"5cjSRiHx","Walk in the park",114,4,,false
10,24,0,NONE,"EKCxoUMn","Risky",105,7,,false
10,24,0,NONE,"158uA9bo","Rather detrimental",130,3,1,false
10,25,0,NONE,"vwuEdJDM","Hmmm....",94,3,,false
10,25,0,NONE,"5cjSRiHx","Walk in the park",114,3,,true
10,25,0,NONE,"EKCxoUMn","Risky",105,6,,false
10,25,0,NONE,"Gb8w1pW4","Gamble",144,3,1,false
10,26,0,NONE,"EKCxoUMn","Risky",105,5,,true
10,26,0,NONE,"DIHYmhap","Playing with fire",163,3,1,false
10,27,0,NONE,"7mj6oSHg","Walk in the park",105,7,,true
10,28,0,NONE,"xWrFtdkT","Rather detrimental",81,7,,false
10,28,0,NONE,"n6XMDnp5","Piece of cake",110,7,,false
10,28,0,NONE,"O03maJSz","Risky",109,7,,false
10,28,0,NONE,"vtvqFR4y","Piece of cake",105,7,,false
10,28,0,NONE,"MKhY88RH","Risky",134,3,1,true
10,29,0,NONE,"xWrFtdkT","Rather detrimental",81,6,,false
10,29,0,NONE,"n6XMDnp5","Piece of cake",110,6,,true
10,29,0,NONE,"O03maJSz","Risky",109,6,,false
10,29,0,NONE,"vtvqFR4y","Piece of cake",105,6,,false
10,30,0,NONE,"xWrFtdkT","Rather detrimental",81,5,,false
10,30,0,NONE,"O03maJSz","Risky",109,5,,false
10,30,0,NONE,"vtvqFR4y","Piece of cake",105,5,,true
10,30,0,NONE,"3bxT9T62","Walk in the park",112,7,,false
10,30,0,NONE,"INN45wns","Suicide mission",135,3,1,false
10,30,0,NONE,"0DHXXezR","Piece of cake",93,7,,false
10,31,0,NONE,"xWrFtdkT","Rather detrimental",81,4,,false
10,31,0,NONE,"O03maJSz","Risky",109,4,,false
10,31,0,NONE,"3bxT9T62","Walk in the park",112,6,,false
10,31,0,NONE,"0DHXXezR","Piece of cake",93,6,,false
10,31,0,NONE,"trw5Dy9X","Quite likely",159,3,1,true
10,31,0,NONE,"NtE2MMDU","Quite likely",108,7,,false
10,31,0,NONE,"7BB9aJ3B","Piece of cake",78,7,,false
10,32,0,NONE,"xWrFtdkT","Rather detrimental",81,3,,false
10,32,0,NONE,"O03maJSz","Risky",109,3,,false
10,32,0,NONE,"3bxT9T62","Walk in the park",112,5,,false
10,32,0,NONE,"0DHXXezR","Piece of cake",93,5,,true
10,32,0,NONE,"NtE2MMDU","Quite likely",108,6,,false
10,32,0,NONE,"7BB9aJ3B","Piece of cake",78,6,,false
10,32,0,NONE,"wEKEPuyE","Hmmm....",77,7,,false
10,33,0,NONE,"3bxT9T62","Walk in the park",112,4,,false
10,33,0,NONE,"NtE2MMDU","Quite likely",108,5,,false
10,33,0,NONE,"7BB9aJ3B","Piece of cake",78,5,,false
10,33,0,NONE,"wEKEPuyE","Hmmm....",77,6,,false
10,33,0,NONE,"QBHGM4r0","Rather detrimental",152,3,1,false
10,33,0,NONE,"E5Yp4BsU","Walk in the park",110,7,,true
10,34,0,NONE,"3bxT9T62","Walk in the park",112,3,,false
10,34,0,NONE,"NtE2MMDU","Quite likely",108,4,,false
10,34,0,NONE,"7BB9aJ3B","Piece of cake",78,4,,false
10,34,0,NONE,"wEKEPuyE","Hmmm....",77,5,,false
10,34,0,NONE,"JqHKkcDB","Sure thing",104,7,,true
10,34,0,NONE,"DuUFFZ7u","Suicide mission",96,3,1,false
10,35,0,NONE,"NtE2MMDU","Quite likely",108,3,,false
10,35,0,NONE,"7BB9aJ3B","Piece of cake",78,3,,false
10,35,0,NONE,"wEKEPuyE","Hmmm....",77,4,,false
10,35,0,NONE,"ejKfIHFq","Piece of cake",88,7,,false
10,35,0,NONE,"BSwzkltZ","Walk in the park",91,7,,false
10,35,0,NONE,"zFnWOHeQ","Piece of cake",101,7,,false
10,35,0,NONE,"hwJVFh67","Piece of cake",109,7,,true
10,36,0,NONE,"wEKEPuyE","Hmmm....",77,3,,false
10,36,0,NONE,"ejKfIHFq","Piece of cake",88,6,,false
10,36,0,NONE,"BSwzkltZ","Walk in the park",91,6,,false
10,36,0,NONE,"zFnWOHeQ","Piece of cake",101,6,,false
10,36,0,NONE,"1BV2EQeF","Piece of cake",81,7,,true
10,36,0,NONE,"JKn3n0Vi","Hmmm....",76,7,,false
10,37,0,NONE,"ejKfIHFq","Piece of cake",88,5,,false
10,37,0,NONE,"BSwzkltZ","Walk in the park",91,5,,false
10,37,0,NONE,"zFnWOHeQ","Piece of cake",101,5,,false
10,37,0,NONE,"JKn3n0Vi","Hmmm....",76,6,,true
10,37,0,NONE,"h0q2yhYy","Hmmm....",102,7,,false
10,37,0,NONE,"cpcOtXsK","Hmmm....",84,7,,false
10,37,0,NONE,"y3uolQo8","Gamble",111,7,,false
10,38,0,NONE,"ejKfIHFq","Piece of cake",88,4,,false
10,38,0,NONE,"BSwzkltZ","Walk in the park",91,4,,false
10,38,0,NONE,"zFnWOHeQ","Piece of cake",101,4,,false
10,38,0,NONE,"h0q2yhYy","Hmmm....",102,6,,false
10,38,0,NONE,"cpcOtXsK","Hmmm....",84,6,,false
10,38,0,NONE,"y3uolQo8","Gamble",111,6,,true
10,38,0,NONE,"hARWAZwl","Rather detrimental",105,7,,false
10,38,0,NONE,"zSAdmkcr","Risky",83,7,,false
10,38,0,NONE,"9DWRz3Lj","Gamble",84,7,,false
10,39,0,NONE,"ejKfIHFq","Piece of cake",88,3,,false
10,39,0,NONE,"BSwzkltZ","Walk in the park",91,3,,false
10,39,0,NONE,"zFnWOHeQ","Piece of cake",101,3,,true
10,39,0,NONE,"h0q2yhYy","Hmmm....",102,5,,false
10,39,0,NONE,"cpcOtXsK","Hmmm....",84,5,,false
10,39,0,NONE,"hARWAZwl","Rather detrimental",105,6,,false
10,39,0,NONE,"zSAdmkcr","Risky",83,6,,false
10,39,0,NONE,"9DWRz3Lj","Gamble",84,6,,false
10,39,0,NONE,"SLQywew3","Piece of cake",72,7,,false
10,39,0,NONE,"f3FdCMvu","Walk in the park",68,7,,false
10,40,0,NONE,"h0q2yhYy","Hmmm....",102,4,,false
10,40,0,NONE,"cpcOtXsK","Hmmm....",84,4,,false
10,40,0,NONE,"hARWAZwl","Rather detrimental",105,5,,false
10,40,0,NONE,"zSAdmkcr","Risky",83,5,,false
10,40,0,NONE,"9DWRz3Lj","Gamble",84,5,,false
10,40,0,NONE,"SLQywew3","Piece of cake",72,6,,false
10,40,0,NONE,"f3FdCMvu","Walk in the park",68,6,,false
10,40,0,NONE,"AU5jcSgj","Walk in the park",101,7,,true
10,41,0,NONE,"h0q2yhYy","Hmmm....",102,3,,false
10,41,0,NONE,"cpcOtXsK","Hmmm....",84,3,,false
10,41,0,NONE,"hARWAZwl","Rather detrimental",105,4,,false
10,41,0,NONE,"zSAdmkcr","Risky",83,4,,false
10,41,0,NONE,"9DWRz3Lj","Gamble",84,4,,false
10,41,0,NONE,"SLQywew3","Piece of cake",72,5,,false
10,41,0,NONE,"f3FdCMvu","Walk in the park",68,5,,false
10,41,0,NONE,"IrV9Yjt9","Risky",107,7,,true
10,43,0,NONE,"SLQywew3","Piece of cake",72,3,,true
10,43,0,NONE,"f3FdCMvu","Walk in the park",68,3,,false
10,43,0,NONE,"KwApb5pY","Gamble",84,6,,false
10,43,0,NONE,"g3EwUQqr","Quite likely",82,6,,false
10,43,0,NONE,"KCGucjzD","Piece of cake",85,6,,false
10,44,0,NONE,"KwApb5pY","Gamble",84,5,,false
10,44,0,NONE,"g3EwUQqr","Quite likely",82,5,,false
10,44,0,NONE,"KCGucjzD","Piece of cake",85,5,,false
10,44,0,NONE,"n5aCK04Q","Hmmm....",70,7,,false
10,44,0,NONE,"P6wdjCCI","Suicide mission",84,7,,false
10,44,0,NONE,"7hMb99Di","Quite likely",70,7,,true
10,45,0,NONE,"KwApb5pY","Gamble",84,4,,false
10,45,0,NONE,"g3EwUQqr","Quite likely",82,4,,false
10,45,0,NONE,"KCGucjzD","Piece of cake",85,4,,false
10,45,0,NONE,"n5aCK04Q","Hmmm....",70,6,,false
10,45,0,NONE,"P6wdjCCI","Suicide mission",84,6,,true
10,45,0,NONE,"zUcBHaSw","Suicide mission",72,7,,false
10,45,0,NONE,"V9yNqYTP","Gamble",93,7,,false
10,45,0,NONE,"0pxbXfs1","Suicide mission",75,7,,false
10,45,0,NONE,"yb6lLFL0","Risky",49,7,,false
10,47,0,NONE,"n5aCK04Q","Hmmm....",70,4,,false
10,47,0,NONE,"zUcBHaSw","Suicide mission",72,5,,false
10,47,0,NONE,"V9yNqYTP","Gamble",93,5,,false
10,47,0,NONE,"0pxbXfs1","Suicide mission",75,5,,false
10,47,0,NONE,"yb6lLFL0","Risky",49,5,,false
10,47,0,NONE,"dq6LBzsn","Suicide mission",80,6,,false
10,47,0,NONE,"n0hzBm98","Hmmm....",86,6,,true
10,49,0,NONE,"zUcBHaSw","Suicide mission",72,3,,false
10,49,0,NONE,"V9yNqYTP","Gamble",93,3,,false
10,49,0,NONE,"0pxbXfs1","Suicide mission",75,3,,false
10,49,0,NONE,"yb6lLFL0","Risky",49,3,,true
10,49,0,NONE,"dq6LBzsn","Suicide mission",80,4,,false
10,49,0,NONE,"b0DzN0ex","Hmmm....",76,6,,false
10,49,0,NONE,"30kG4NrF","Risky",63,7,,false
10,49,0,NONE,"2i613937","Quite likely",92,7,,false
10,49,0,NONE,"pPrU4jbB","Hmmm....",87,7,,false
11,0,0,FAST,"sLCOHq5v","Hmmm....",27,7,,false
11,0,0,FAST,"T971Ubir","Sure thing",51,7,,false
11,0,0,FAST,"wkK65vwx","Walk in the park",3,7,,false
11,0,0,FAST,"V7BGMTZS","Piece of cake",10,7,,false
11,0,0,FAST,"BZAkxHkj","Walk in the park",39,7,,false
11,0,0,FAST,"KX2oJhuq","Suicide mission",32,7,,false
11,0,0,FAST,"w6i0HE5f","Piece of cake",8,7,,true
11,0,0,FAST,"fhG47pIT","Piece of cake",57,7,,false
11,0,0,FAST,"uFjs2dfT","Playing with fire",43,7,,false
11,0,0,FAST,"Iv1se06q","Walk in the park",16,7,,false
11,1,0,FAST,"sLCOHq5v","Hmmm....",27,6,,false
11,1,0,FAST,"T971Ubir","Sure thing",51,6,,false
11,1,0,FAST,"wkK65vwx","Walk in the park",3,6,,false
11,1,0,FAST,"V7BGMTZS","Piece of cake",10,6,,true
11,1,0,FAST,"BZAkxHkj","Walk in the park",39,6,,false
11,1,0,FAST,"KX2oJhuq","Suicide mission",32,6,,false
11,1,0,FAST,"fhG47pIT","Piece of cake",57,6,,false
11,1,0,FAST,"uFjs2dfT","Playing with fire",43,6,,false
11,1,0,FAST,"Iv1se06q","Walk in the park",16,6,,false
11,1,0,FAST,"ltaB0V7T","Quite likely",33,7,,false
11,2,0,FAST,"sLCOHq5v","Hmmm....",27,5,,false
11,2,0,FAST,"T971Ubir","Sure thing",51,5,,false
11,2,0,FAST,"wkK65vwx","Walk in the park",3,5,,false
11,2,0,FAST,"BZAkxHkj","Walk in the park",39,5,,false
11,2,0,FAST,"KX2oJhuq","Suicide mission",32,5,,false
11,2,0,FAST,"fhG47pIT","Piece of cake",57,5,,false
11,2,0,FAST,"uFjs2dfT","Playing with fire",43,5,,false
11,2,0,FAST,"Iv1se06q","Walk in the park",16,5,,false
11,2,0,FAST,"ltaB0V7T","Quite likely",33,6,,false
11,2,0,FAST,"o2rBgbg7","Piece of cake",20,7,,true
11,3,0,FAST,"sLCOHq5v","Hmmm....",27,4,,false
11,3,0,FAST,"T971Ubir","Sure thing",51,4,,false
11,3,0,FAST,"wkK65vwx","Walk in the park",3,4,,true
11,3,0,FAST,"BZAkxHkj","Walk in the park",39,4,,false
11,3,0,FAST,"KX2oJhuq","Suicide mission",32,4,,false
11,3,0,FAST,"fhG47pIT","Piece of cake",57,4,,false
11,3,0,FAST,"uFjs2dfT","Playing with fire",43,4,,false
11,3,0,FAST,"Iv1se06q","Walk in the park",16,4,,false
11,3,0,FAST,"ltaB0V7T","Quite likely",33,5,,false
11,3,0,FAST,"Z8L7TXZX","Risky",32,7,,false
11,4,0,FAST,"sLCOHq5v","Hmmm....",27,3,,false
11,4,0,FAST,"T971Ubir","Sure thing",51,3,,false
11,4,0,FAST,"BZAkxHkj","Walk in the park",39,3,,true
11,4,0,FAST,"KX2oJhuq","Suicide mission",32,3,,false
11,4,0,FAST,"fhG47pIT","Piece of cake",57,3,,false
11,4,0,FAST,"uFjs2dfT","Playing with fire",43,3,,false
11,4,0,FAST,"Iv1se06q","Walk in the park",16,3,,false
11,4,0,FAST,"ltaB0V7T","Quite likely",33,4,,false
11,4,0,FAST,"Z8L7TXZX","Risky",32,6,,false
11,4,0,FAST,"c6J3pJDf","Sure thing",47,7,,false
11,5,0,FAST,"ltaB0V7T","Quite likely",33,3,,false
11,5,0,FAST,"Z8L7TXZX","Risky",32,5,,false
11,5,0,FAST,"c6J3pJDf","Sure thing",47,6,,true
11,5,0,FAST,"U8ulWbg3","Walk in the park",66,7,,false
11,7,1,FAST,"Z8L7TXZX","Risky",32,3,,false
11,7,1,FAST,"U8ulWbg3","Walk in the park",66,5,,false
11,7,1,FAST,"QhDPeSQN","Piece of cake",13,6,,true
11,7,1,FAST,"PuJAv2Gk","Hmmm....",46,7,,false
11,7,1,FAST,"1mbQUfhf","Gamble",43,7,,false
11,7,1,FAST,"epR7z52U","Risky",32,7,,false
11,7,1,FAST,"C87qdaSP","Piece of cake",25,7,,false
11,7,1,FAST,"p2KXwm45","Piece of cake",56,7,,false
11,7,1,FAST,"ipmH3suO","Sure thing",48,7,,false
11,8,1,FAST,"U8ulWbg3","Walk in the park",66,4,,false
11,8,1,FAST,"PuJAv2Gk","Hmmm....",46,6,,false
11,8,1,FAST,"1mbQUfhf","Gamble",43,6,,false
11,8,1,FAST,"epR7z52U","Risky",32,6,,false
11,8,1,FAST,"C87qdaSP","Piece of cake",25,6,,false
11,8,1,FAST,"p2KXwm45","Piece of cake",56,6,,false
11,8,1,FAST,"ipmH3suO","Sure thing",48,6,,true
11,8,1,FAST,"4Nj2qpaB","Sure thing",10,7,,false
11,8,1,FAST,"779EjiwF","Hmmm....",23,7,,false
11,9,1,FAST,"U8ulWbg3","Walk in the park",66,3,,false
11,9,1,FAST,"PuJAv2Gk","Hmmm....",46,5,,false
11,9,1,FAST,"1mbQUfhf","Gamble",43,5,,false
11,9,1,FAST,"epR7z52U","Risky",32,5,,false
11,9,1,FAST,"C87qdaSP","Piece of cake",25,5,,true
11,9,1,FAST,"p2KXwm45","Piece of cake",56,5,,false
11,9,1,FAST,"4Nj2qpaB","Sure thing",10,6,,false
11,9,1,FAST,"779EjiwF","Hmmm....",23,6,,false
11,9,1,FAST,"bQoyOolT","Hmmm....",17,7,,false
11,11,2,FAST,"PuJAv2Gk","Hmmm....",46,3,,false
11,11,2,FAST,"1mbQUfhf","Gamble",43,3,,false
11,11,2,FAST,"epR7z52U","Risky",32,3,,false
11,11,2,FAST,"p2KXwm45","Piece of cake",56,3,,false
11,11,2,FAST,"4Nj2qpaB","Sure thing",10,4,,true
11,11,2,FAST,"779EjiwF","Hmmm....",23,4,,false
11,11,2,FAST,"bQoyOolT","Hmmm....",17,5,,false
11,11,2,FAST,"npZDs2Qw","Hmmm....",37,6,,false
11,11,2,FAST,"rti0TTjP","Sure thing",68,6,,false
11,12,2,FAST,"779EjiwF","Hmmm....",23,3,,false
11,12,2,FAST,"bQoyOolT","Hmmm....",17,4,,false
11,12,2,FAST,"npZDs2Qw","Hmmm....",37,5,,true
11,12,2,FAST,"rti0TTjP","Sure thing",68,5,,false
11,12,2,FAST,"nZHLxAQ9","Rather detrimental",41,7,,false
11,12,2,FAST,"hZXq3nun","Walk in the park",47,7,,false
11,13,2,FAST,"bQoyOolT","Hmmm....",17,3,,true
11,13,2,FAST,"rti0TTjP","Sure thing",68,4,,false
11,13,2,FAST,"nZHLxAQ9","Rather detrimental",41,6,,false
11,13,2,FAST,"hZXq3nun","Walk in the park",47,6,,false
11,13,2,FAST,"5dAUffqe","Hmmm....",42,7,,false
11,14,2,FAST,"rti0TTjP","Sure thing",68,3,,false
11,14,2,FAST,"nZHLxAQ9","Rather detrimental",41,5,,false
11,14,2,FAST,"hZXq3nun","Walk in the park",47,5,,false
11,14,2,FAST,"5dAUffqe","Hmmm....",42,6,,false
11,14,2,FAST,"goFaI1A3","Walk in the park",60,7,,true
11,14,2,FAST,"rrcVgUg4","Playing with fire",47,7,,false
11,14,2,FAST,"kA90hzRe","Walk in the park",32,7,,false
11,14,2,FAST,"kaTnHeZL","Rather detrimental",48,7,,false
11,14,2,FAST,"trRsQFeY","Piece of cake",77,7,,false
11,16,2,FAST,"nZHLxAQ9","Rather detrimental",41,3,,false
11,16,2,FAST,"hZXq3nun","Walk in the park",47,3,,false
11,16,2,FAST,"5dAUffqe","Hmmm....",42,4,,false
11,16,2,FAST,"rrcVgUg4","Playing with fire",47,5,,false
11,16,2,FAST,"kA90hzRe","Walk in the park",32,5,,true
11,16,2,FAST,"kaTnHeZL","Rather detrimental",48,5,,false
11,16,2,FAST,"trRsQFeY","Piece of cake",77,5,,false
11,16,2,FAST,"9acRBwhZ","Piece of cake",73,6,,false
11,16,2,FAST,"WQToACt4","Gamble",86,6,,false
11,17,2,FAST,"5dAUffqe","Hmmm....",42,3,,false
