game,turn,level,arm,adId,tier,reward,expiresIn,encrypted,chosen
12,12,0,NONE,"JfStBhsb","Rather detrimental",46,2,,false
12,12,0,NONE,"euiWi8hD","Hmmm....",56,4,,false
12,12,0,NONE,"jjCm75j5","Walk in the park",29,4,,false
12,12,0,NONE,"Xoeikodx","Walk in the park",40,5,,false
12,12,0,NONE,"eMGJuG0l","Piece of cake",42,7,,true
12,12,0,NONE,"DGqsqNWf","Risky",24,7,,false
12,13,0,NONE,"K6PYn5DP","Walk in the park",45,1,,false
12,13,0,NONE,"GX6vubBM","Walk in the park",18,1,,false
12,13,0,NONE,"CMZnEklq","Walk in the park",11,1,,true
12,13,0,NONE,"JfStBhsb","Rather detrimental",46,1,,false
12,13,0,NONE,"euiWi8hD","Hmmm....",56,3,,false
12,13,0,NONE,"jjCm75j5","Walk in the park",29,3,,false
12,13,0,NONE,"Xoeikodx","Walk in the park",40,4,,false
12,13,0,NONE,"DGqsqNWf","Risky",24,6,,false
12,13,0,NONE,"2mpy1cwP","Piece of cake",50,7,,false
12,13,0,NONE,"t0Ryekn2","Hmmm....",36,7,,false
12,15,0,NONE,"euiWi8hD","Hmmm....",56,1,,true
12,15,0,NONE,"jjCm75j5","Walk in the park",29,1,,false
12,15,0,NONE,"Xoeikodx","Walk in the park",40,2,,false
12,15,0,NONE,"DGqsqNWf","Risky",24,4,,false
12,15,0,NONE,"2mpy1cwP","Piece of cake",50,5,,false
12,15,0,NONE,"t0Ryekn2","Hmmm....",36,5,,false
12,15,0,NONE,"cRHz0Srk","Hmmm....",22,6,,false
12,15,0,NONE,"z096EU9y","Piece of cake",17,6,,false
12,15,0,NONE,"sK6oWqI6","Sure thing",48,6,,false
12,15,0,NONE,"pORJ7AXU","Playing with fire",25,6,,false
12,16,0,NONE,"Xoeikodx","Walk in the park",40,1,,false
12,16,0,NONE,"DGqsqNWf","Risky",24,3,,false
12,16,0,NONE,"2mpy1cwP","Piece of cake",50,4,,false
12,16,0,NONE,"t0Ryekn2","Hmmm....",36,4,,false
12,16,0,NONE,"cRHz0Srk","Hmmm....",22,5,,false
12,16,0,NONE,"z096EU9y","Piece of cake",17,5,,false
12,16,0,NONE,"sK6oWqI6","Sure thing",48,5,,false
12,16,0,NONE,"pORJ7AXU","Playing with fire",25,5,,false
12,16,0,NONE,"HVA6Ywb3","Hmmm....",159,3,1,false
12,16,0,NONE,"XSGfUJyl","Walk in the park",80,7,,true
12,17,0,NONE,"DGqsqNWf","Risky",24,2,,false
12,17,0,NONE,"2mpy1cwP","Piece of cake",50,3,,false
12,17,0,NONE,"t0Ryekn2","Hmmm....",36,3,,false
12,17,0,NONE,"cRHz0Srk","Hmmm....",22,4,,false
12,17,0,NONE,"z096EU9y","Piece of cake",17,4,,false
12,17,0,NONE,"sK6oWqI6","Sure thing",48,4,,false
12,17,0,NONE,"pORJ7AXU","Playing with fire",25,4,,false
12,17,0,NONE,"HVA6Ywb3","Hmmm....",159,2,1,false
12,17,0,NONE,"HeUG2e4S","Sure thing",60,7,,true
12,17,0,NONE,"hjckdlCJ","Sure thing",53,7,,false
12,18,0,NONE,"DGqsqNWf","Risky",24,1,,false
12,18,0,NONE,"2mpy1cwP","Piece of cake",50,2,,false
12,18,0,NONE,"t0Ryekn2","Hmmm....",36,2,,false
12,18,0,NONE,"cRHz0Srk","Hmmm....",22,3,,false
12,18,0,NONE,"z096EU9y","Piece of cake",17,3,,false
12,18,0,NONE,"sK6oWqI6","Sure thing",48,3,,false
12,18,0,NONE,"pORJ7AXU","Playing with fire",25,3,,false
12,18,0,NONE,"HVA6Ywb3","Hmmm....",159,1,1,true
12,18,0,NONE,"hjckdlCJ","Sure thing",53,6,,false
12,18,0,NONE,"9TNDtLuA","Hmmm....",72,7,,false
12,19,0,NONE,"2mpy1cwP","Piece of cake",50,1,,false
12,19,0,NONE,"t0Ryekn2","Hmmm....",36,1,,false
12,19,0,NONE,"cRHz0Srk","Hmmm....",22,2,,false
12,19,0,NONE,"z096EU9y","Piece of cake",17,2,,false
12,19,0,NONE,"sK6oWqI6","Sure thing",48,2,,false
12,19,0,NONE,"pORJ7AXU","Playing with fire",25,2,,false
12,19,0,NONE,"hjckdlCJ","Sure thing",53,5,,false
12,19,0,NONE,"9TNDtLuA","Hmmm....",72,6,,true
12,19,0,NONE,"L9nEXNJZ","Risky",70,7,,false
12,19,0,NONE,"Knkq0HLs","Playing with fire",133,2,1,false
12,20,0,NONE,"cRHz0Srk","Hmmm....",22,1,,false
12,20,0,NONE,"z096EU9y","Piece of cake",17,1,,false
12,20,0,NONE,"sK6oWqI6","Sure thing",48,1,,false
12,20,0,NONE,"pORJ7AXU","Playing with fire",25,1,,false
12,20,0,NONE,"hjckdlCJ","Sure thing",53,4,,true
12,20,0,NONE,"L9nEXNJZ","Risky",70,6,,false
12,20,0,NONE,"Knkq0HLs","Playing with fire",133,1,1,false
12,20,0,NONE,"ggtB5gLh","Rather detrimental",110,3,1,false
12,20,0,NONE,"1ejhbjbO","Playing with fire",69,7,,false
12,20,0,NONE,"YQ3XDg4H","Piece of cake",57,7,,false
12,21,0,NONE,"L9nEXNJZ","Risky",70,5,,false
12,21,0,NONE,"ggtB5gLh","Rather detrimental",110,2,1,false
12,21,0,NONE,"1ejhbjbO","Playing with fire",69,6,,false
12,21,0,NONE,"YQ3XDg4H","Piece of cake",57,6,,true
12,21,0,NONE,"1ZmL9arB","Walk in the park",142,7,,false
12,21,0,NONE,"PPQdxQfD","Walk in the park",103,7,,false
12,21,0,NONE,"wasWtAcX","Hmmm....",68,7,,false
12,21,0,NONE,"6o5BuB10","Gamble",62,7,,false
12,21,0,NONE,"aWzitS4C","Piece of cake",111,7,,false
12,21,0,NONE,"YiQWimmr","Piece of cake",133,7,,false
12,22,0,NONE,"L9nEXNJZ","Risky",70,4,,false
12,22,0,NONE,"ggtB5gLh","Rather detrimental",110,1,1,false
12,22,0,NONE,"1ejhbjbO","Playing with fire",69,5,,false
12,22,0,NONE,"1ZmL9arB","Walk in the park",142,6,,false
12,22,0,NONE,"PPQdxQfD","Walk in the park",103,6,,false
12,22,0,NONE,"wasWtAcX","Hmmm....",68,6,,false
12,22,0,NONE,"6o5BuB10","Gamble",62,6,,false
12,22,0,NONE,"aWzitS4C","Piece of cake",111,6,,false
12,22,0,NONE,"YiQWimmr","Piece of cake",133,6,,false
12,22,0,NONE,"3FkDEbua","Sure thing",95,7,,true
12,23,0,NONE,"L9nEXNJZ","Risky",70,3,,false
12,23,0,NONE,"1ejhbjbO","Playing with fire",69,4,,false
12,23,0,NONE,"1ZmL9arB","Walk in the park",142,5,,false
12,23,0,NONE,"PPQdxQfD","Walk in the park",103,5,,false
12,23,0,NONE,"wasWtAcX","Hmmm....",68,5,,false
12,23,0,NONE,"6o5BuB10","Gamble",62,5,,false
12,23,0,NONE,"aWzitS4C","Piece of cake",111,5,,false
12,23,0,NONE,"YiQWimmr","Piece of cake",133,5,,true
12,23,0,NONE,"WWiq2MRA","Risky",155,2,1,false
12,23,0,NONE,"mlum920q","Hmmm....",73,7,,false
12,24,0,NONE,"L9nEXNJZ","Risky",70,2,,false
12,24,0,NONE,"1ejhbjbO","Playing with fire",69,3,,false
12,24,0,NONE,"1ZmL9arB","Walk in the park",142,4,,false
12,24,0,NONE,"PPQdxQfD","Walk in the park",103,4,,false
12,24,0,NONE,"wasWtAcX","Hmmm....",68,4,,false
12,24,0,NONE,"6o5BuB10","Gamble",62,4,,false
12,24,0,NONE,"aWzitS4C","Piece of cake",111,4,,false
12,24,0,NONE,"WWiq2MRA","Risky",155,1,1,false
12,24,0,NONE,"mlum920q","Hmmm....",73,6,,false
12,24,0,NONE,"iHA5IEI8","Risky",43,7,,true
12,26,0,NONE,"1ejhbjbO","Playing with fire",69,1,,false
12,26,0,NONE,"1ZmL9arB","Walk in the park",142,2,,false
12,26,0,NONE,"PPQdxQfD","Walk in the park",103,2,,false
12,26,0,NONE,"wasWtAcX","Hmmm....",68,2,,false
12,26,0,NONE,"6o5BuB10","Gamble",62,2,,false
12,26,0,NONE,"aWzitS4C","Piece of cake",111,2,,true
12,26,0,NONE,"mlum920q","Hmmm....",73,4,,false
12,26,0,NONE,"paFfblgf","Gamble",105,2,1,false
12,26,0,NONE,"JxeItJbU","Playing with fire",132,1,1,false
12,26,0,NONE,"Wbh13WtI","Playing with fire",137,2,1,false
12,27,0,NONE,"1ZmL9arB","Walk in the park",142,1,,false
12,27,0,NONE,"PPQdxQfD","Walk in the park",103,1,,false
12,27,0,NONE,"wasWtAcX","Hmmm....",68,1,,false
12,27,0,NONE,"6o5BuB10","Gamble",62,1,,false
12,27,0,NONE,"mlum920q","Hmmm....",73,3,,true
12,27,0,NONE,"paFfblgf","Gamble",105,1,1,false
12,27,0,NONE,"Wbh13WtI","Playing with fire",137,1,1,false
12,27,0,NONE,"hThFaQNy","Suicide mission",105,2,2,false
12,27,0,NONE,"BksSjtbP","Suicide mission",141,2,1,false
12,27,0,NONE,"OZsvdtpU","Quite likely",120,7,,false
12,29,0,NONE,"OZsvdtpU","Quite likely",120,5,,true
12,29,0,NONE,"XVPaCrx1","Suicide mission",166,2,1,false
12,29,0,NONE,"CJdIkrHo","Suicide mission",101,1,2,false
12,29,0,NONE,"vIcbag2F","Gamble",128,2,1,false
12,29,0,NONE,"gpfyfNUL","Impossible",104,1,2,false
12,29,0,NONE,"GzsLzA0f","Suicide mission",121,2,1,false
12,29,0,NONE,"SH0doJDg","Suicide mission",131,1,1,false
12,29,0,NONE,"8cm9XAzr","Gamble",129,2,1,false
12,29,0,NONE,"SkUWJNjh","Quite likely",91,7,,false
12,29,0,NONE,"eZpW02WY","Impossible",127,2,2,false
12,31,0,NONE,"SkUWJNjh","Quite likely",91,5,,false
12,31,0,NONE,"yTpCdIbO","Suicide mission",156,2,1,false
12,31,0,NONE,"riBsTYuE","Sure thing",92,6,,true
12,31,0,NONE,"tPzSMYRb","Suicide mission",139,2,1,false
12,31,0,NONE,"PHdUuGnK","Gamble",144,2,1,false
12,31,0,NONE,"j3p9HEdl","Playing with fire",145,3,1,false
12,31,0,NONE,"nT0JNxTE","Risky",124,2,1,false
12,31,0,NONE,"uJ7eWqFf","Playing with fire",130,3,1,false
12,31,0,NONE,"TWHvJkIS","Risky",147,3,1,false
12,31,0,NONE,"LR6eHgH4","Walk in the park",117,7,,false
12,32,0,NONE,"SkUWJNjh","Quite likely",91,4,,false
12,32,0,NONE,"yTpCdIbO","Suicide mission",156,1,1,false
12,32,0,NONE,"tPzSMYRb","Suicide mission",139,1,1,false
12,32,0,NONE,"PHdUuGnK","Gamble",144,1,1,false
12,32,0,NONE,"j3p9HEdl","Playing with fire",145,2,1,false
12,32,0,NONE,"nT0JNxTE","Risky",124,1,1,false
12,32,0,NONE,"uJ7eWqFf","Playing with fire",130,2,1,false
12,32,0,NONE,"TWHvJkIS","Risky",147,2,1,false
12,32,0,NONE,"LR6eHgH4","Walk in the park",117,6,,true
12,32,0,NONE,"2v8CN3LG","Quite likely",126,2,1,false
12,33,0,NONE,"SkUWJNjh","Quite likely",91,3,,false
12,33,0,NONE,"j3p9HEdl","Playing with fire",145,1,1,true
12,33,0,NONE,"uJ7eWqFf","Playing with fire",130,1,1,false
12,33,0,NONE,"TWHvJkIS","Risky",147,1,1,false
12,33,0,NONE,"2v8CN3LG","Quite likely",126,1,1,false
12,33,0,NONE,"lK7uCSPM","Playing with fire",99,7,,false
12,33,0,NONE,"x8BR900c","Rather detrimental",135,3,1,false
12,33,0,NONE,"ulqzPVZK","Piece of cake",93,7,,false
12,33,0,NONE,"4tmf6LBO","Walk in the park",86,7,,false
12,33,0,NONE,"du2mA19u","Suicide mission",140,3,1,false
12,35,0,NONE,"SkUWJNjh","Quite likely",91,1,,false
12,35,0,NONE,"lK7uCSPM","Playing with fire",99,5,,false
12,35,0,NONE,"x8BR900c","Rather detrimental",135,1,1,false
12,35,0,NONE,"ulqzPVZK","Piece of cake",93,5,,false
12,35,0,NONE,"4tmf6LBO","Walk in the park",86,5,,false
12,35,0,NONE,"du2mA19u","Suicide mission",140,1,1,false
12,35,0,NONE,"wb64a0dD","Suicide mission",138,1,1,false
12,35,0,NONE,"TtE77atF","Suicide mission",143,1,1,false
12,35,0,NONE,"MIUg8uia","Walk in the park",106,6,,false
12,35,0,NONE,"supEZd8v","Playing with fire",136,1,1,true
12,36,0,NONE,"lK7uCSPM","Playing with fire",99,4,,false
12,36,0,NONE,"ulqzPVZK","Piece of cake",93,4,,false
12,36,0,NONE,"4tmf6LBO","Walk in the park",86,4,,false
12,36,0,NONE,"MIUg8uia","Walk in the park",106,5,,false
12,36,0,NONE,"zkIg7ngO","Rather detrimental",90,7,,false
12,36,0,NONE,"Ag6aeBpN","Piece of cake",87,7,,true
12,36,0,NONE,"pQEMBoA5","Risky",93,7,,false
12,36,0,NONE,"qBAtcdB8","Quite likely",106,7,,false
12,36,0,NONE,"lg2Dxrza","Quite likely",84,7,,false
12,36,0,NONE,"zmlGyig3","Hmmm....",74,7,,false
12,37,0,NONE,"lK7uCSPM","Playing with fire",99,3,,false
12,37,0,NONE,"ulqzPVZK","Piece of cake",93,3,,true
12,37,0,NONE,"4tmf6LBO","Walk in the park",86,3,,false
12,37,0,NONE,"MIUg8uia","Walk in the park",106,4,,false
12,37,0,NONE,"zkIg7ngO","Rather detrimental",90,6,,false
12,37,0,NONE,"pQEMBoA5","Risky",93,6,,false
12,37,0,NONE,"qBAtcdB8","Quite likely",106,6,,false
12,37,0,NONE,"lg2Dxrza","Quite likely",84,6,,false
12,37,0,NONE,"zmlGyig3","Hmmm....",74,6,,false
12,37,0,NONE,"HlndTYiE","Quite likely",86,7,,false
12,38,0,NONE,"lK7uCSPM","Playing with fire",99,2,,false
12,38,0,NONE,"4tmf6LBO","Walk in the park",86,2,,true
12,38,0,NONE,"MIUg8uia","Walk in the park",106,3,,false
12,38,0,NONE,"zkIg7ngO","Rather detrimental",90,5,,false
12,38,0,NONE,"pQEMBoA5","Risky",93,5,,false
12,38,0,NONE,"qBAtcdB8","Quite likely",106,5,,false
12,38,0,NONE,"lg2Dxrza","Quite likely",84,5,,false
12,38,0,NONE,"zmlGyig3","Hmmm....",74,5,,false
12,38,0,NONE,"HlndTYiE","Quite likely",86,6,,false
12,38,0,NONE,"2p61I111","Gamble",87,7,,false
12,39,0,NONE,"lK7uCSPM","Playing with fire",99,1,,false
12,39,0,NONE,"MIUg8uia","Walk in the park",106,2,,true
12,39,0,NONE,"zkIg7ngO","Rather detrimental",90,4,,false
12,39,0,NONE,"pQEMBoA5","Risky",93,4,,false
12,39,0,NONE,"qBAtcdB8","Quite likely",106,4,,false
12,39,0,NONE,"lg2Dxrza","Quite likely",84,4,,false
12,39,0,NONE,"zmlGyig3","Hmmm....",74,4,,false
12,39,0,NONE,"HlndTYiE","Quite likely",86,5,,false
12,39,0,NONE,"2p61I111","Gamble",87,6,,false
12,39,0,NONE,"mFZnrJBZ","Gamble",114,7,,false
12,41,0,NONE,"zkIg7ngO","Rather detrimental",90,2,,false
12,41,0,NONE,"pQEMBoA5","Risky",93,2,,false
12,41,0,NONE,"qBAtcdB8","Quite likely",106,2,,false
12,41,0,NONE,"lg2Dxrza","Quite likely",84,2,,false
12,41,0,NONE,"zmlGyig3","Hmmm....",74,2,,false
12,41,0,NONE,"HlndTYiE","Quite likely",86,3,,false
12,41,0,NONE,"2p61I111","Gamble",87,4,,false
12,41,0,NONE,"mFZnrJBZ","Gamble",114,5,,false
12,41,0,NONE,"xrpFrxei","Walk in the park",100,6,,true
12,41,0,NONE,"ZwxpHuox","Suicide mission",85,6,,false
12,42,0,NONE,"zkIg7ngO","Rather detrimental",90,1,,false
12,42,0,NONE,"pQEMBoA5","Risky",93,1,,false
12,42,0,NONE,"qBAtcdB8","Quite likely",106,1,,false
12,42,0,NONE,"lg2Dxrza","Quite likely",84,1,,false
12,42,0,NONE,"zmlGyig3","Hmmm....",74,1,,false
12,42,0,NONE,"HlndTYiE","Quite likely",86,2,,false
12,42,0,NONE,"2p61I111","Gamble",87,3,,false
12,42,0,NONE,"mFZnrJBZ","Gamble",114,4,,false
12,42,0,NONE,"ZwxpHuox","Suicide mission",85,5,,false
12,42,0,NONE,"38QQLgks","Walk in the park",87,7,,true
12,43,0,NONE,"HlndTYiE","Quite likely",86,1,,true
12,43,0,NONE,"2p61I111","Gamble",87,2,,false
12,43,0,NONE,"mFZnrJBZ","Gamble",114,3,,false
12,43,0,NONE,"ZwxpHuox","Suicide mission",85,4,,false
12,43,0,NONE,"e35MHrEz","Walk in the park",87,7,,false
12,43,0,NONE,"WZ5q6Vdj","Walk in the park",77,7,,false
12,43,0,NONE,"TSLlara8","Risky",86,7,,false
12,43,0,NONE,"K8XLCHdG","Walk in the park",95,7,,false
12,43,0,NONE,"7k8JwZbP","Quite likely",53,7,,false
12,43,0,NONE,"RtusuHaH","Risky",81,7,,false
12,44,0,NONE,"2p61I111","Gamble",87,1,,false
12,44,0,NONE,"mFZnrJBZ","Gamble",114,2,,false
12,44,0,NONE,"ZwxpHuox","Suicide mission",85,3,,false
12,44,0,NONE,"e35MHrEz","Walk in the park",87,6,,false
12,44,0,NONE,"WZ5q6Vdj","Walk in the park",77,6,,false
12,44,0,NONE,"TSLlara8","Risky",86,6,,false
12,44,0,NONE,"K8XLCHdG","Walk in the park",95,6,,true
12,44,0,NONE,"7k8JwZbP","Quite likely",53,6,,false
12,44,0,NONE,"RtusuHaH","Risky",81,6,,false
12,44,0,NONE,"sN90C4zh","Hmmm....",82,7,,false
12,45,0,NONE,"mFZnrJBZ","Gamble",114,1,,false
12,45,0,NONE,"ZwxpHuox","Suicide mission",85,2,,false
12,45,0,NONE,"e35MHrEz","Walk in the park",87,5,,false
12,45,0,NONE,"WZ5q6Vdj","Walk in the park",77,5,,true
12,45,0,NONE,"TSLlara8","Risky",86,5,,false
12,45,0,NONE,"7k8JwZbP","Quite likely",53,5,,false
12,45,0,NONE,"RtusuHaH","Risky",81,5,,false
12,45,0,NONE,"sN90C4zh","Hmmm....",82,6,,false
12,45,0,NONE,"qDBDfXNl","Hmmm....",59,7,,false
12,45,0,NONE,"TUriz9Iz","Playing with fire",85,7,,false
12,46,0,NONE,"ZwxpHuox","Suicide mission",85,1,,false
12,46,0,NONE,"e35MHrEz","Walk in the park",87,4,,true
12,46,0,NONE,"TSLlara8","Risky",86,4,,false
12,46,0,NONE,"7k8JwZbP","Quite likely",53,4,,false
12,46,0,NONE,"RtusuHaH","Risky",81,4,,false
12,46,0,NONE,"sN90C4zh","Hmmm....",82,5,,false
12,46,0,NONE,"qDBDfXNl","Hmmm....",59,6,,false
12,46,0,NONE,"TUriz9Iz","Playing with fire",85,6,,false
12,46,0,NONE,"WFDOlgg6","Hmmm....",82,7,,false
12,46,0,NONE,"hYG2tQ9E","Quite likely",75,7,,false
12,48,0,NONE,"TSLlara8","Risky",86,2,,false
12,48,0,NONE,"7k8JwZbP","Quite likely",53,2,,true
12,48,0,NONE,"RtusuHaH","Risky",81,2,,false
12,48,0,NONE,"sN90C4zh","Hmmm....",82,3,,false
12,48,0,NONE,"qDBDfXNl","Hmmm....",59,4,,false
12,48,0,NONE,"TUriz9Iz","Playing with fire",85,4,,false
12,48,0,NONE,"WFDOlgg6","Hmmm....",82,5,,false
12,48,0,NONE,"hYG2tQ9E","Quite likely",75,5,,false
12,48,0,NONE,"rU9I2Rcj","Suicide mission",65,6,,false
12,48,0,NONE,"YhybNFE9","Rather detrimental",76,6,,false
13,0,0,NONE,"OseblzFq","Hmmm....",18,7,,false
13,0,0,NONE,"8hZyFHji","Walk in the park",57,7,,false
13,0,0,NONE,"N7v8dhOs","Piece of cake",15,7,,false
13,0,0,NONE,"3JH8ID3c","Suicide mission",34,7,,false
13,0,0,NONE,"yypMcBDt","Rather detrimental",36,7,,false
13,0,0,NONE,"cujloBeY","Hmmm....",68,7,,false
13,0,0,NONE,"W2X7kM4U","Sure thing",7,7,,true
13,0,0,NONE,"MkAoGqi9","Piece of cake",17,7,,false
13,0,0,NONE,"eDvrk6j5","Sure thing",54,7,,false
13,0,0,NONE,"Ce4mX3LH","Piece of cake",10,7,,false
13,1,0,NONE,"OseblzFq","Hmmm....",18,6,,false
13,1,0,NONE,"8hZyFHji","Walk in the park",57,6,,false
13,1,0,NONE,"N7v8dhOs","Piece of cake",15,6,,false
13,1,0,NONE,"3JH8ID3c","Suicide mission",34,6,,false
13,1,0,NONE,"yypMcBDt","Rather detrimental",36,6,,false
13,1,0,NONE,"cujloBeY","Hmmm....",68,6,,false
13,1,0,NONE,"MkAoGqi9","Piece of cake",17,6,,false
13,1,0,NONE,"eDvrk6j5","Sure thing",54,6,,true
13,1,0,NONE,"Ce4mX3LH","Piece of cake",10,6,,false
13,1,0,NONE,"PaCR3dAC","Quite likely",42,7,,false
13,2,0,NONE,"OseblzFq","Hmmm....",18,5,,false
13,2,0,NONE,"8hZyFHji","Walk in the park",57,5,,false
13,2,0,NONE,"N7v8dhOs","Piece of cake",15,5,,false
13,2,0,NONE,"3JH8ID3c","Suicide mission",34,5,,false
13,2,0,NONE,"yypMcBDt","Rather detrimental",36,5,,false
13,2,0,NONE,"cujloBeY","Hmmm....",68,5,,false
13,2,0,NONE,"MkAoGqi9","Piece of cake",17,5,,false
13,2,0,NONE,"Ce4mX3LH","Piece of cake",10,5,,true
13,2,0,NONE,"PaCR3dAC","Quite likely",42,6,,false
13,2,0,NONE,"2QyKcyWe","Walk in the park",9,7,,false
13,3,0,NONE,"OseblzFq","Hmmm....",18,4,,false
13,3,0,NONE,"8hZyFHji","Walk in the park",57,4,,false
13,3,0,NONE,"N7v8dhOs","Piece of cake",15,4,,false
13,3,0,NONE,"3JH8ID3c","Suicide mission",34,4,,false
13,3,0,NONE,"yypMcBDt","Rather detrimental",36,4,,false
13,3,0,NONE,"cujloBeY","Hmmm....",68,4,,false
13,3,0,NONE,"MkAoGqi9","Piece of cake",17,4,,true
13,3,0,NONE,"PaCR3dAC","Quite likely",42,5,,false
13,3,0,NONE,"2QyKcyWe","Walk in the park",9,6,,false
13,3,0,NONE,"mGvt4uqZ","Piece of cake",4,7,,false
13,4,0,NONE,"OseblzFq","Hmmm....",18,3,,false
13,4,0,NONE,"8hZyFHji","Walk in the park",57,3,,false
13,4,0,NONE,"N7v8dhOs","Piece of cake",15,3,,true
13,4,0,NONE,"3JH8ID3c","Suicide mission",34,3,,false
13,4,0,NONE,"yypMcBDt","Rather detrimental",36,3,,false
13,4,0,NONE,"cujloBeY","Hmmm....",68,3,,false
13,4,0,NONE,"PaCR3dAC","Quite likely",42,4,,false
13,4,0,NONE,"2QyKcyWe","Walk in the park",9,5,,false
13,4,0,NONE,"mGvt4uqZ","Piece of cake",4,6,,false
13,4,0,NONE,"KRXx8PRy","Gamble",37,7,,false
13,5,0,NONE,"OseblzFq","Hmmm....",18,2,,false
13,5,0,NONE,"8hZyFHji","Walk in the park",57,2,,false
13,5,0,NONE,"3JH8ID3c","Suicide mission",34,2,,false
13,5,0,NONE,"yypMcBDt","Rather detrimental",36,2,,false
13,5,0,NONE,"cujloBeY","Hmmm....",68,2,,false
13,5,0,NONE,"PaCR3dAC","Quite likely",42,3,,false
13,5,0,NONE,"2QyKcyWe","Walk in the park",9,4,,false
13,5,0,NONE,"mGvt4uqZ","Piece of cake",4,5,,false
13,5,0,NONE,"KRXx8PRy","Gamble",37,6,,false
13,5,0,NONE,"QfSnncAm","Sure thing",67,7,,true
13,6,0,NONE,"OseblzFq","Hmmm....",18,1,,false
13,6,0,NONE,"8hZyFHji","Walk in the park",57,1,,false
13,6,0,NONE,"3JH8ID3c","Suicide mission",34,1,,true
13,6,0,NONE,"yypMcBDt","Rather detrimental",36,1,,false
13,6,0,NONE,"cujloBeY","Hmmm....",68,1,,false
13,6,0,NONE,"PaCR3dAC","Quite likely",42,2,,false
13,6,0,NONE,"2QyKcyWe","Walk in the park",9,3,,false
13,6,0,NONE,"mGvt4uqZ","Piece of cake",4,4,,false
13,6,0,NONE,"KRXx8PRy","Gamble",37,5,,false
13,6,0,NONE,"cqI179X9","Suicide mission",37,7,,false
13,7,0,NONE,"PaCR3dAC","Quite likely",42,1,,false
13,7,0,NONE,"2QyKcyWe","Walk in the park",9,2,,false
13,7,0,NONE,"mGvt4uqZ","Piece of cake",4,3,,false
13,7,0,NONE,"KRXx8PRy","Gamble",37,4,,false
13,7,0,NONE,"cqI179X9","Suicide mission",37,6,,false
13,7,0,NONE,"PVBL06P0","Quite likely",33,7,,true
13,7,0,NONE,"G74BOWuN","Piece of cake",47,7,,false
13,7,0,NONE,"QruISWoz","Piece of cake",41,7,,false
13,7,0,NONE,"AYgWkzvy","Piece of cake",67,7,,false
13,7,0,NONE,"SbsKt6mp","Playing with fire",43,7,,false
13,8,0,NONE,"2QyKcyWe","Walk in the park",9,1,,false
13,8,0,NONE,"mGvt4uqZ","Piece of cake",4,2,,false
13,8,0,NONE,"KRXx8PRy","Gamble",37,3,,false
13,8,0,NONE,"cqI179X9","Suicide mission",37,5,,false
13,8,0,NONE,"G74BOWuN","Piece of cake",47,6,,false
13,8,0,NONE,"QruISWoz","Piece of cake",41,6,,false
13,8,0,NONE,"AYgWkzvy","Piece of cake",67,6,,false
13,8,0,NONE,"SbsKt6mp","Playing with fire",43,6,,false
13,8,0,NONE,"11sVcYzP","Walk in the park",24,7,,true
13,8,0,NONE,"CHBx1hCl","Playing with fire",18,7,,false
13,9,0,NONE,"mGvt4uqZ","Piece of cake",4,1,,true
13,9,0,NONE,"KRXx8PRy","Gamble",37,2,,false
13,9,0,NONE,"cqI179X9","Suicide mission",37,4,,false
13,9,0,NONE,"G74BOWuN","Piece of cake",47,5,,false
13,9,0,NONE,"QruISWoz","Piece of cake",41,5,,false
13,9,0,NONE,"AYgWkzvy","Piece of cake",67,5,,false
13,9,0,NONE,"SbsKt6mp","Playing with fire",43,5,,false
13,9,0,NONE,"CHBx1hCl","Playing with fire",18,6,,false
13,9,0,NONE,"oZ6NXEUR","Piece of cake",20,7,,false
13,9,0,NONE,"7aAEj4Np","Risky",21,7,,false
13,10,0,NONE,"KRXx8PRy","Gamble",37,1,,false
13,10,0,NONE,"cqI179X9","Suicide mission",37,3,,false
13,10,0,NONE,"G74BOWuN","Piece of cake",47,4,,false
13,10,0,NONE,"QruISWoz","Piece of cake",41,4,,false
13,10,0,NONE,"AYgWkzvy","Piece of cake",67,4,,true
13,10,0,NONE,"SbsKt6mp","Playing with fire",43,4,,false
13,10,0,NONE,"CHBx1hCl","Playing with fire",18,5,,false
13,10,0,NONE,"oZ6NXEUR","Piece of cake",20,6,,false
13,10,0,NONE,"7aAEj4Np","Risky",21,6,,false
13,10,0,NONE,"MyqrIbyV","Piece of cake",59,7,,false
13,11,0,NONE,"cqI179X9","Suicide mission",37,2,,false
13,11,0,NONE,"G74BOWuN","Piece of cake",47,3,,false
13,11,0,NONE,"QruISWoz","Piece of cake",41,3,,false
13,11,0,NONE,"SbsKt6mp","Playing with fire",43,3,,false
13,11,0,NONE,"CHBx1hCl","Playing with fire",18,4,,false
13,11,0,NONE,"oZ6NXEUR","Piece of cake",20,5,,false
13,11,0,NONE,"7aAEj4Np","Risky",21,5,,false
13,11,0,NONE,"MyqrIbyV","Piece of cake",59,6,,false
13,11,0,NONE,"URKcXVJ9","Sure thing",63,7,,true
13,11,0,NONE,"gI0HWEhY","Quite likely",75,7,,false
13,12,0,NONE,"cqI179X9","Suicide mission",37,1,,true
13,12,0,NONE,"G74BOWuN","Piece of cake",47,2,,false
13,12,0,NONE,"QruISWoz","Piece of cake",41,2,,false
13,12,0,NONE,"SbsKt6mp","Playing with fire",43,2,,false
13,12,0,NONE,"CHBx1hCl","Playing with fire",18,3,,false
